,geoid,year,combined_id,total_pop,median_age,nonfamily_households,family_households,high_school_including_ged,graduate_professional_degree,some_college_and_associates_degree,housing_units,occupied_housing_units,median_structure_age,dwellings_under_4_units,dwellings_5_to_19_units,dwellings_20_to_49_units,dwellings_50_or_more_units,walked_to_work,commuters_by_public_transportation,commuters_by_car_truck_van,commute_under_10_mins,commute_10_29_mins,commute_30_59_mins,commute_over_60_mins,income_per_capita,gini_index,poverty,rent_over_50_percent,rent_25_to_50_percent,rent_under_25_percent,median_rent
86,16980,2007,16980.acs,9522879.0,35.5,1115381.0,2296677.0,1664390.0,751183.0,1591941.0,3751687.0,3412058.0,53.0,2819844.0,440879.0,165993.0,288432.0,132779.0,512056.0,3585896.0,756794.0,1739370.0,1881996.0,1224578.0,29606.0,0.466,1063672.0,264585.0,371869.0,250312.0,750.0
87,17900,2007,17900.acs,712760.0,36.4,98343.0,180351.0,133655.0,50247.0,123499.0,310878.0,278694.0,37.0,225498.0,25656.0,7618.0,6336.0,4951.0,3062.0,307441.0,63138.0,179685.0,113097.0,30200.0,24782.0,0.435,83377.0,16387.0,27516.0,20321.0,550.0
88,41860,2007,41860.acs,4203898.0,38.7,594523.0,964645.0,566699.0,479876.0,722267.0,1690423.0,1559168.0,56.0,1209845.0,212788.0,110331.0,137161.0,88906.0,296434.0,1484782.0,340346.0,872911.0,808830.0,439970.0,39134.0,0.477,383334.0,153974.0,232936.0,168225.0,1145.0
89,35380,2007,35380.acs,1030363.0,38.3,121308.0,245792.0,208490.0,57155.0,175524.0,441369.0,367100.0,45.0,352015.0,33828.0,14219.0,15746.0,11322.0,9115.0,415168.0,94048.0,226966.0,160008.0,69512.0,25145.0,0.476,149565.0,30532.0,37986.0,27085.0,718.0
90,36740,2007,36740.acs,2032496.0,36.7,242342.0,516876.0,400256.0,123131.0,393052.0,883092.0,759218.0,30.0,625562.0,135465.0,32754.0,15522.0,11179.0,16697.0,880497.0,147694.0,451485.0,397585.0,134292.0,26592.0,0.451,210883.0,62869.0,96966.0,48841.0,828.0
91,41740,2007,41740.acs,2974859.0,34.2,360825.0,684440.0,397556.0,231123.0,578352.0,1133069.0,1045265.0,41.0,766350.0,177002.0,62402.0,82816.0,40122.0,50429.0,1196557.0,250605.0,691955.0,453869.0,210704.0,30080.0,0.451,320378.0,116617.0,186397.0,81177.0,1089.0
92,32100,2007,32100.acs,65216.0,38.8,8346.0,16594.0,,,,34515.0,24940.0,53.0,28981.0,2663.0,721.0,719.0,,,,,15172.0,,,22187.0,0.431,8331.0,1759.0,1604.0,1888.0,415.0
93,44340,2007,44340.acs,66176.0,27.3,9486.0,15039.0,,,,26866.0,24525.0,29.0,17183.0,2216.0,375.0,232.0,,,,,16081.0,,,17110.0,0.457,14512.0,3584.0,2734.0,2491.0,457.0
94,46020,2007,46020.acs,97027.0,45.2,11885.0,27823.0,16732.0,6734.0,27595.0,49806.0,39708.0,37.0,43513.0,1875.0,581.0,625.0,,,,,22690.0,,,29511.0,0.405,8961.0,2392.0,4379.0,2031.0,875.0
95,42700,2007,42700.acs,99349.0,46.9,15558.0,25737.0,29300.0,2579.0,16583.0,54476.0,41295.0,33.0,35833.0,2595.0,289.0,1072.0,,,,,16968.0,,,18497.0,0.417,18767.0,3105.0,3063.0,1755.0,532.0
96,13220,2007,13220.acs,79170.0,40.7,9825.0,20690.0,22019.0,3295.0,13185.0,36907.0,30515.0,45.0,29232.0,1243.0,430.0,495.0,,,,,16146.0,,,19635.0,0.421,11898.0,856.0,2141.0,1941.0,383.0
97,44940,2007,44940.acs,103943.0,36.7,10558.0,28887.0,,,,45038.0,39445.0,40.0,32896.0,2118.0,101.0,318.0,,,,,26075.0,,,19574.0,0.446,18569.0,1932.0,4624.0,2869.0,439.0
98,42620,2007,42620.acs,73441.0,35.5,6929.0,19792.0,19273.0,2961.0,11648.0,30008.0,26721.0,35.0,22928.0,1264.0,108.0,119.0,,,,,12014.0,,,18694.0,0.43,10412.0,1222.0,2778.0,2461.0,417.0
99,25980,2007,25980.acs,74160.0,28.5,7040.0,18331.0,14821.0,2174.0,14592.0,29395.0,25371.0,29.0,19281.0,1735.0,0.0,0.0,,,,,16740.0,,,16593.0,0.37,12898.0,2803.0,3365.0,3236.0,543.0
100,24620,2007,24620.acs,69943.0,40.2,8755.0,18819.0,,,,31915.0,27574.0,41.0,21013.0,1656.0,80.0,69.0,,,,,15315.0,,,16286.0,0.395,14885.0,1356.0,1074.0,3022.0,351.0
101,29020,2007,29020.acs,99766.0,39.1,11468.0,30687.0,26243.0,4508.0,19211.0,46683.0,42155.0,54.0,39527.0,3124.0,301.0,696.0,,,,,23436.0,,,23672.0,0.397,12324.0,1744.0,3395.0,4196.0,467.0
102,34780,2007,34780.acs,71116.0,37.5,9377.0,16957.0,17967.0,2794.0,13453.0,30916.0,26334.0,48.0,25381.0,1338.0,756.0,582.0,,,,,17944.0,,,18200.0,0.428,9969.0,1381.0,2523.0,1670.0,383.0
103,29580,2007,29580.acs,73393.0,37.4,7835.0,19045.0,,,,29543.0,26880.0,38.0,24535.0,442.0,0.0,49.0,,,,,12978.0,,,16834.0,0.415,14310.0,1582.0,2040.0,1908.0,391.0
104,18980,2007,18980.acs,80554.0,39.2,9358.0,21911.0,,,,36374.0,31269.0,40.0,27277.0,421.0,344.0,212.0,,,,,14577.0,,,20432.0,0.442,10946.0,1177.0,1792.0,1539.0,384.0
105,46180,2007,46180.acs,130597.0,36.5,13704.0,35599.0,28602.0,4605.0,22441.0,55009.0,49303.0,38.0,42457.0,2475.0,965.0,349.0,,,,,33619.0,,,21033.0,0.488,20686.0,2164.0,4660.0,3681.0,401.0
106,24940,2007,24940.acs,68259.0,39.3,8526.0,16929.0,,,,29901.0,25455.0,44.0,23905.0,2000.0,0.0,0.0,,,,,16659.0,,,22194.0,0.453,7961.0,789.0,2641.0,2175.0,413.0
107,27060,2007,27060.acs,101055.0,28.4,18445.0,19199.0,11157.0,16317.0,10975.0,40602.0,37644.0,49.0,28524.0,5479.0,1233.0,2067.0,,,,,31508.0,,,24521.0,0.497,18883.0,5189.0,6042.0,3485.0,735.0
108,19140,2007,19140.acs,134043.0,33.8,14099.0,31976.0,28810.0,3891.0,16269.0,51206.0,46075.0,35.0,36423.0,2903.0,516.0,368.0,,92.0,,,34788.0,,,18326.0,0.471,26567.0,2898.0,5482.0,2905.0,472.0
109,17420,2007,17420.acs,108201.0,38.8,11574.0,31763.0,25207.0,4969.0,19390.0,47984.0,43337.0,39.0,39320.0,3283.0,51.0,390.0,,,,,27516.0,,,20311.0,0.434,17362.0,3351.0,4339.0,2773.0,447.0
110,45180,2007,45180.acs,80255.0,38.4,9598.0,21947.0,19682.0,2474.0,13282.0,36026.0,31545.0,40.0,25688.0,1135.0,377.0,34.0,,,,,18135.0,,,19039.0,0.439,13671.0,1861.0,3092.0,1618.0,313.0
111,46380,2007,46380.acs,86273.0,41.2,10808.0,22674.0,,,,38857.0,33482.0,42.0,29453.0,2275.0,624.0,604.0,,,,,15512.0,,,22040.0,0.428,12480.0,3079.0,4452.0,2527.0,727.0
112,17220,2007,17220.acs,92358.0,42.2,12567.0,25296.0,,,,43852.0,37863.0,58.0,36500.0,1502.0,651.0,930.0,,,,,21441.0,,,19803.0,0.436,16856.0,1715.0,2139.0,2594.0,361.0
113,37260,2007,37260.acs,73821.0,41.5,10610.0,17627.0,20204.0,1830.0,10393.0,35453.0,28237.0,34.0,,,,,,,,,11072.0,,,16868.0,0.423,14484.0,979.0,2830.0,1936.0,413.0
114,26140,2007,26140.acs,140169.0,49.5,18487.0,40493.0,41241.0,6526.0,32542.0,75439.0,58980.0,32.0,49643.0,1281.0,252.0,124.0,,,,,25254.0,,,21173.0,0.406,16299.0,2113.0,3631.0,2704.0,589.0
115,31300,2007,31300.acs,128149.0,34.6,11829.0,31434.0,,,,49913.0,43263.0,38.0,29896.0,768.0,182.0,90.0,,,,,25287.0,,,15694.0,0.484,35827.0,2449.0,4181.0,3613.0,326.0
116,30740,2007,30740.acs,73106.0,38.2,7060.0,21057.0,,,,30820.0,28117.0,33.0,23679.0,794.0,231.0,0.0,,,,,14478.0,,,23033.0,0.398,6487.0,507.0,2291.0,2226.0,464.0
117,32020,2007,32020.acs,65248.0,38.2,8059.0,16984.0,,,,27671.0,25043.0,61.0,23641.0,1072.0,270.0,736.0,,,,,14641.0,,,19662.0,0.42,9589.0,1883.0,2591.0,1730.0,449.0
118,36700,2007,36700.acs,89952.0,37.2,12704.0,21306.0,,,,41150.0,34010.0,38.0,26389.0,1023.0,136.0,46.0,,,,,17675.0,,,16867.0,0.46,19925.0,2204.0,2753.0,2172.0,401.0
119,48980,2007,48980.acs,76754.0,37.1,10388.0,20157.0,17240.0,2499.0,12905.0,33941.0,30545.0,36.0,25651.0,2823.0,203.0,345.0,,,,,18151.0,,,19564.0,0.438,12765.0,3639.0,3206.0,2938.0,390.0
120,31020,2007,31020.acs,100467.0,37.8,12039.0,26078.0,20864.0,3043.0,25833.0,41585.0,38117.0,50.0,30395.0,3234.0,1649.0,1264.0,,,,,19957.0,,,20631.0,0.382,15906.0,3577.0,4565.0,3317.0,563.0
121,41780,2007,41780.acs,77323.0,41.8,9743.0,22146.0,22022.0,3965.0,15714.0,37514.0,31889.0,53.0,31748.0,2713.0,642.0,790.0,,,,,17401.0,,,25401.0,0.424,8579.0,1676.0,2673.0,1600.0,507.0
122,31460,2007,31460.acs,146513.0,31.9,9737.0,33618.0,25050.0,4582.0,23623.0,48944.0,43355.0,35.0,43670.0,1357.0,217.0,835.0,,414.0,,,23707.0,,,19822.0,0.455,19904.0,3254.0,5762.0,3828.0,656.0
123,32300,2007,32300.acs,71028.0,39.9,9162.0,18994.0,16711.0,1532.0,12338.0,34391.0,28156.0,48.0,25036.0,2165.0,347.0,389.0,,,,,17563.0,,,18458.0,0.422,11987.0,1564.0,2106.0,2939.0,364.0
124,25740,2007,25740.acs,68401.0,41.7,10008.0,16898.0,14371.0,5383.0,14347.0,30302.0,26906.0,43.0,23989.0,1870.0,456.0,470.0,,,,,21873.0,,,24015.0,0.408,7019.0,1432.0,2422.0,1831.0,571.0
125,21300,2007,21300.acs,88015.0,38.7,11677.0,23049.0,22660.0,6472.0,15363.0,38008.0,34726.0,69.0,32313.0,2448.0,554.0,679.0,,,,,20914.0,,,22748.0,0.477,13631.0,3576.0,3172.0,2004.0,482.0
126,29380,2007,29380.acs,76552.0,36.1,7974.0,16119.0,,,,27893.0,24093.0,34.0,15638.0,1116.0,434.0,0.0,,,,,17692.0,,,17759.0,0.413,6276.0,1418.0,3041.0,2259.0,497.0
127,37380,2007,37380.acs,88397.0,43.7,12217.0,25718.0,23221.0,3495.0,22424.0,48447.0,37935.0,19.0,43036.0,1113.0,391.0,1657.0,,,,,18398.0,,,23557.0,0.428,11271.0,2383.0,3528.0,939.0,850.0
128,25220,2007,25220.acs,115398.0,31.0,11805.0,29564.0,27596.0,4215.0,14926.0,49546.0,41369.0,34.0,36694.0,3115.0,171.0,0.0,,,,,16161.0,,,19068.0,0.527,26140.0,2720.0,2261.0,3536.0,493.0
129,47700,2007,47700.acs,76115.0,37.2,8510.0,21811.0,,,,35786.0,30321.0,47.0,28625.0,2552.0,51.0,83.0,,,,,20011.0,,,24929.0,0.415,6404.0,1834.0,2307.0,3096.0,492.0
130,21060,2007,21060.acs,110221.0,36.8,10783.0,29857.0,25874.0,4809.0,24151.0,50111.0,40640.0,38.0,39917.0,3024.0,867.0,0.0,,,,,26468.0,,,23370.0,0.409,10849.0,823.0,4128.0,4816.0,434.0
131,43140,2007,43140.acs,98453.0,39.4,11404.0,25207.0,21937.0,2581.0,19094.0,42879.0,36611.0,40.0,32312.0,1394.0,579.0,53.0,,,,,21400.0,,,17523.0,0.422,21200.0,2433.0,4018.0,2991.0,414.0
132,14700,2007,14700.acs,77635.0,41.4,9842.0,21686.0,18985.0,3878.0,15742.0,43425.0,31528.0,30.0,30490.0,5062.0,546.0,60.0,,,,,19621.0,,,20185.0,0.401,8671.0,1254.0,2199.0,3453.0,450.0
133,34180,2007,34180.acs,83047.0,32.0,8122.0,20094.0,,,,31785.0,28216.0,42.0,20920.0,913.0,446.0,165.0,,,,,17828.0,,,17768.0,0.415,14171.0,1588.0,2171.0,4591.0,464.0
134,24420,2007,24420.acs,81056.0,44.7,10939.0,23008.0,18792.0,2986.0,21393.0,37240.0,33947.0,40.0,30138.0,618.0,132.0,638.0,,,,,15532.0,,,22389.0,0.478,14291.0,3142.0,3882.0,1873.0,602.0
135,10140,2007,10140.acs,71335.0,39.7,9400.0,17988.0,,,,34311.0,27388.0,50.0,27925.0,1278.0,806.0,45.0,,,,,8707.0,,,20726.0,0.395,8429.0,1466.0,2449.0,2645.0,494.0
136,32940,2007,32940.acs,107898.0,36.7,12182.0,30286.0,23512.0,3691.0,19548.0,48706.0,42468.0,43.0,35063.0,4332.0,283.0,316.0,,,,,24879.0,,,16993.0,0.463,22474.0,2438.0,5485.0,3029.0,385.0
137,22840,2007,22840.acs,68016.0,36.9,7556.0,17546.0,,,,29045.0,25102.0,40.0,,,,,,,,,13552.0,,,18445.0,0.46,14512.0,700.0,1918.0,1826.0,319.0
138,40260,2007,40260.acs,75549.0,40.2,10268.0,17977.0,,,,35766.0,28245.0,45.0,26181.0,764.0,152.0,265.0,,,,,14641.0,,,16548.0,0.48,16429.0,2145.0,3779.0,1769.0,336.0
139,17060,2007,17060.acs,75398.0,38.2,8780.0,17748.0,,,,30212.0,26528.0,52.0,23698.0,1321.0,298.0,543.0,,,,,16271.0,,,19823.0,0.409,8500.0,1487.0,1687.0,1655.0,411.0
140,47580,2007,47580.acs,131016.0,34.5,15066.0,32970.0,26079.0,7839.0,25997.0,56586.0,48036.0,31.0,44688.0,4938.0,369.0,565.0,,,,,38584.0,,,24744.0,0.417,14071.0,2700.0,5577.0,4002.0,554.0
141,16500,2007,16500.acs,73645.0,40.3,8706.0,20424.0,,,,31626.0,29130.0,43.0,22911.0,1128.0,567.0,455.0,,,,,13296.0,,,21279.0,0.397,9801.0,1390.0,2672.0,2016.0,614.0
142,16940,2007,16940.acs,86353.0,36.4,10047.0,23214.0,16098.0,5135.0,20819.0,37977.0,33261.0,44.0,31354.0,1562.0,177.0,310.0,,,,,29187.0,,,28240.0,0.436,3914.0,983.0,4065.0,2979.0,547.0
143,36140,2007,36140.acs,96422.0,43.9,15313.0,31404.0,24783.0,6448.0,16495.0,101212.0,46717.0,46.0,85555.0,6473.0,3042.0,3153.0,,,,,22216.0,,,31899.0,0.432,8002.0,2953.0,5170.0,1494.0,881.0
144,44660,2007,44660.acs,79931.0,27.9,14322.0,14824.0,12088.0,7029.0,12309.0,32903.0,29146.0,43.0,23015.0,4711.0,680.0,852.0,,,,,23109.0,,,18640.0,0.477,16934.0,4082.0,4810.0,2411.0,462.0
145,20380,2007,20380.acs,108721.0,33.6,11637.0,28519.0,22000.0,2966.0,22801.0,45146.0,40156.0,29.0,31010.0,910.0,0.0,0.0,,107.0,,,21508.0,,,17833.0,0.425,18353.0,3182.0,4878.0,3545.0,470.0
146,43060,2007,43060.acs,69038.0,35.8,7185.0,18212.0,15810.0,2714.0,12922.0,28679.0,25397.0,43.0,24158.0,924.0,91.0,142.0,,,,,12963.0,,,18241.0,0.428,13086.0,1804.0,1794.0,1824.0,379.0
147,36660,2007,36660.acs,91362.0,36.0,9763.0,21957.0,,,,38658.0,31720.0,44.0,30145.0,821.0,356.0,400.0,,,,,11969.0,,,15214.0,0.491,29313.0,2182.0,2553.0,1551.0,246.0
148,37820,2007,37820.acs,84191.0,36.1,9136.0,21481.0,17771.0,2492.0,17744.0,33462.0,30617.0,45.0,25272.0,1474.0,532.0,324.0,,,,,18640.0,,,18085.0,0.398,11770.0,2023.0,4041.0,3509.0,469.0
149,18260,2007,18260.acs,105751.0,37.1,15044.0,26839.0,26363.0,4171.0,12574.0,46651.0,41883.0,37.0,36220.0,3285.0,303.0,45.0,,,,,23759.0,,,18647.0,0.475,25415.0,2149.0,5118.0,2462.0,407.0
150,17940,2007,17940.acs,79966.0,36.4,9889.0,21653.0,,,,35275.0,31542.0,38.0,29912.0,1483.0,55.0,59.0,,,,,16163.0,,,22831.0,0.418,10273.0,2318.0,2530.0,2158.0,513.0
151,18300,2007,18300.acs,66453.0,43.6,10641.0,17527.0,,,,30863.0,28168.0,47.0,23072.0,1490.0,397.0,571.0,,,,,11518.0,,,22083.0,0.447,7730.0,1320.0,3798.0,2372.0,535.0
152,19260,2007,19260.acs,106139.0,43.3,15293.0,29065.0,25688.0,3447.0,21315.0,52634.0,44358.0,50.0,41045.0,1636.0,353.0,728.0,,,,,23894.0,,,19756.0,0.455,16652.0,3220.0,3375.0,3198.0,356.0
153,27180,2007,27180.acs,111439.0,36.3,14391.0,30626.0,22133.0,7621.0,19785.0,49727.0,45017.0,38.0,42193.0,3547.0,468.0,1004.0,,,,,31608.0,,,23087.0,0.517,22748.0,4230.0,5628.0,2583.0,448.0
154,40780,2007,40780.acs,82421.0,34.7,9526.0,20729.0,17667.0,3443.0,12505.0,34330.0,30255.0,35.0,28397.0,1417.0,142.0,196.0,,,,,21441.0,,,19752.0,0.433,13570.0,1650.0,2281.0,3217.0,399.0
155,23180,2007,23180.acs,69333.0,38.6,10650.0,18914.0,17503.0,4571.0,12267.0,31935.0,29564.0,42.0,26673.0,2719.0,555.0,237.0,,,,,18174.0,,,26953.0,0.444,9494.0,1571.0,2779.0,2471.0,463.0
156,42940,2007,42940.acs,83527.0,39.4,8428.0,22819.0,21420.0,2953.0,15603.0,42789.0,31247.0,29.0,30261.0,3372.0,849.0,431.0,,,,,22041.0,,,21223.0,0.432,9768.0,1279.0,2220.0,2727.0,523.0
157,23460,2007,23460.acs,103217.0,38.4,12695.0,30542.0,24396.0,4455.0,21810.0,48212.0,43237.0,46.0,39858.0,2118.0,557.0,437.0,,,,,22602.0,,,19289.0,0.442,18010.0,2153.0,3542.0,3659.0,349.0
158,35900,2007,35900.acs,66844.0,39.9,7812.0,19155.0,,,,30750.0,26967.0,41.0,21690.0,1054.0,118.0,0.0,,,,,16397.0,,,20652.0,0.466,10180.0,1353.0,1573.0,2325.0,382.0
159,18020,2007,18020.acs,74750.0,37.5,7205.0,20645.0,19477.0,6176.0,11459.0,31361.0,27850.0,47.0,26399.0,2286.0,365.0,242.0,,,,,20327.0,,,26033.0,0.413,9046.0,1428.0,1843.0,2856.0,590.0
160,45540,2007,45540.acs,72246.0,42.5,11984.0,23722.0,21052.0,2194.0,16382.0,42663.0,35706.0,27.0,,,,,,,,,9324.0,,,22093.0,0.384,8544.0,749.0,2923.0,2064.0,525.0
161,35340,2007,35340.acs,74965.0,34.6,6872.0,19639.0,,,,29796.0,26511.0,43.0,21794.0,1222.0,76.0,326.0,,,,,18620.0,,,18380.0,0.445,14189.0,1786.0,2085.0,2152.0,379.0
162,16220,2007,16220.acs,71750.0,35.8,10763.0,16467.0,14706.0,2506.0,19630.0,31414.0,27230.0,44.0,24934.0,1745.0,740.0,663.0,,,,,23290.0,,,28047.0,0.501,6439.0,1617.0,2818.0,3012.0,488.0
163,31980,2007,31980.acs,68847.0,39.4,10120.0,17638.0,,,,31657.0,27758.0,56.0,27504.0,1617.0,362.0,608.0,,,,,15925.0,,,19156.0,0.412,11356.0,1732.0,2748.0,1951.0,423.0
164,39980,2007,39980.acs,68260.0,39.6,10230.0,17717.0,,,,31077.0,27947.0,60.0,26616.0,2084.0,505.0,518.0,,,,,17661.0,,,21482.0,0.426,9541.0,993.0,1969.0,2746.0,408.0
165,17340,2007,17340.acs,64664.0,42.1,7646.0,15680.0,,,,34984.0,23326.0,41.0,24694.0,1593.0,68.0,599.0,,,,,9686.0,,,22057.0,0.44,9904.0,1788.0,2442.0,1043.0,739.0
166,11980,2007,11980.acs,78897.0,40.2,7460.0,22248.0,19548.0,2558.0,14696.0,38116.0,29708.0,35.0,24708.0,789.0,72.0,58.0,,,,,13816.0,,,20635.0,0.435,10910.0,918.0,1943.0,1188.0,457.0
167,22300,2007,22300.acs,74204.0,37.0,10577.0,20948.0,,,,33727.0,31525.0,50.0,27974.0,2510.0,566.0,432.0,,,,,20212.0,,,23884.0,0.385,6114.0,1526.0,2488.0,2188.0,526.0
168,40580,2007,40580.acs,145596.0,38.5,18121.0,40456.0,35316.0,5169.0,25056.0,66089.0,58577.0,39.0,49344.0,3829.0,95.0,79.0,,,,,37263.0,,,21286.0,0.467,23887.0,4814.0,6234.0,6166.0,420.0
169,34620,2007,34620.acs,115419.0,35.3,17342.0,30502.0,26483.0,5864.0,18327.0,52866.0,47844.0,56.0,43873.0,5075.0,160.0,686.0,,,,,26994.0,,,20446.0,0.444,19256.0,5091.0,5608.0,3240.0,471.0
170,41100,2007,41100.acs,133791.0,29.6,10729.0,34085.0,25344.0,5245.0,31143.0,54693.0,44814.0,23.0,46346.0,4031.0,516.0,650.0,,501.0,,,30155.0,,,20971.0,0.39,9471.0,1300.0,5105.0,2171.0,786.0
171,26300,2007,26300.acs,96371.0,42.0,14400.0,24341.0,23235.0,4670.0,21474.0,46959.0,38741.0,39.0,35443.0,2324.0,1204.0,1115.0,,340.0,,,21187.0,,,21230.0,0.47,18010.0,3150.0,3739.0,2451.0,473.0
172,46100,2007,46100.acs,98720.0,38.7,12219.0,27294.0,,,,44439.0,39513.0,40.0,37214.0,1139.0,428.0,155.0,,,,,21214.0,,,21502.0,0.428,9967.0,901.0,3971.0,3227.0,426.0
173,23660,2007,23660.acs,68228.0,40.8,10876.0,17310.0,,,,31703.0,28186.0,64.0,26273.0,1309.0,515.0,1569.0,,,,,14379.0,,,19990.0,0.441,11602.0,2149.0,2429.0,1783.0,364.0
174,10700,2007,10700.acs,87644.0,37.3,9527.0,24210.0,,,,38161.0,33737.0,40.0,30256.0,1080.0,196.0,189.0,,,,,19017.0,,,19065.0,0.478,19970.0,1661.0,3573.0,1940.0,347.0
175,40080,2007,40080.acs,96671.0,33.2,10774.0,23891.0,17755.0,6125.0,14145.0,40607.0,34665.0,35.0,31543.0,4249.0,393.0,562.0,,,,,19623.0,,,19242.0,0.481,21206.0,2606.0,3589.0,2795.0,411.0
176,28580,2007,28580.acs,73223.0,47.3,11179.0,17930.0,,,,53708.0,29109.0,40.0,39345.0,4118.0,2185.0,1003.0,,719.0,,,19481.0,,,41450.0,0.525,6345.0,1975.0,3892.0,1820.0,1012.0
177,19180,2007,19180.acs,81191.0,38.2,12060.0,20334.0,21842.0,2083.0,17032.0,36733.0,32394.0,61.0,31121.0,2141.0,505.0,610.0,,,,,16360.0,,,19275.0,0.411,15454.0,2247.0,2883.0,2058.0,393.0
178,40660,2007,40660.acs,95618.0,35.6,10225.0,23247.0,20133.0,2940.0,17157.0,39909.0,33472.0,45.0,34434.0,1826.0,506.0,764.0,,,,,21403.0,,,19506.0,0.452,14944.0,3346.0,2185.0,2465.0,454.0
179,29860,2007,29860.acs,82904.0,36.5,9527.0,22741.0,,,,36343.0,32268.0,41.0,29212.0,987.0,145.0,0.0,,,,,17571.0,,,17717.0,0.476,16744.0,2235.0,2663.0,1443.0,422.0
180,40700,2007,40700.acs,104119.0,43.7,12150.0,29674.0,27948.0,3811.0,24871.0,45693.0,41824.0,45.0,34105.0,1637.0,393.0,996.0,,,,,23022.0,,,20149.0,0.399,14722.0,2896.0,4091.0,2847.0,545.0
181,43860,2007,43860.acs,84435.0,42.1,7826.0,18489.0,17299.0,5312.0,14941.0,40761.0,26315.0,34.0,31500.0,1898.0,345.0,160.0,,,,,20724.0,,,22164.0,0.423,6429.0,999.0,1546.0,1578.0,523.0
182,15260,2007,15260.acs,100831.0,37.7,13606.0,27102.0,23273.0,5135.0,16235.0,50483.0,40708.0,34.0,34222.0,5193.0,688.0,369.0,,,,,27326.0,,,25343.0,0.459,11659.0,2211.0,4421.0,5243.0,561.0
183,38220,2007,38220.acs,101067.0,37.2,12829.0,23781.0,27611.0,3089.0,15299.0,44402.0,36610.0,43.0,32756.0,3450.0,518.0,223.0,,,,,20234.0,,,17121.0,0.454,23081.0,3795.0,3786.0,2955.0,406.0
184,31260,2007,31260.acs,82812.0,35.2,9282.0,20595.0,16577.0,2293.0,15401.0,34134.0,29877.0,41.0,24941.0,1691.0,347.0,597.0,,,,,21225.0,,,20268.0,0.483,16571.0,1886.0,3150.0,2811.0,463.0
185,39020,2007,39020.acs,75958.0,37.6,9335.0,20965.0,,,,34734.0,30300.0,52.0,27051.0,1606.0,539.0,674.0,,,,,13349.0,,,17106.0,0.448,14203.0,2068.0,2489.0,1752.0,367.0
186,28900,2007,28900.acs,66031.0,40.1,8718.0,18203.0,16067.0,2755.0,14864.0,31220.0,26921.0,46.0,23690.0,751.0,649.0,106.0,,,,,17201.0,,,23610.0,0.463,9317.0,1248.0,1640.0,2935.0,485.0
187,11780,2007,11780.acs,101141.0,40.0,14376.0,23646.0,33419.0,3049.0,17370.0,45648.0,38022.0,60.0,38207.0,1651.0,559.0,655.0,,,,,20232.0,,,18410.0,0.39,15714.0,2138.0,3941.0,2550.0,444.0
188,34340,2007,34340.acs,72380.0,40.8,8080.0,20462.0,,,,32403.0,28542.0,44.0,22767.0,647.0,248.0,173.0,,,,,15531.0,,,19845.0,0.463,14317.0,1188.0,1629.0,1577.0,397.0
189,42860,2007,42860.acs,70753.0,41.1,10089.0,19178.0,,,,37029.0,29267.0,36.0,27521.0,1117.0,583.0,24.0,,,,,16932.0,,,23329.0,0.482,10449.0,1945.0,1562.0,2227.0,396.0
190,38820,2007,38820.acs,70474.0,45.1,11440.0,19260.0,15585.0,4063.0,21147.0,33869.0,30700.0,40.0,25900.0,1319.0,689.0,700.0,,,,,13947.0,,,23137.0,0.392,7526.0,2498.0,3865.0,1470.0,596.0
191,23700,2007,23700.acs,70059.0,32.2,5006.0,12998.0,,,,27688.0,18004.0,39.0,21373.0,427.0,37.0,40.0,,,,,12430.0,,,14640.0,0.436,16842.0,280.0,1206.0,2383.0,257.0
192,14140,2007,14140.acs,105205.0,40.3,14488.0,27929.0,26880.0,4046.0,17250.0,51073.0,42417.0,46.0,36612.0,2776.0,486.0,350.0,,,,,20321.0,,,18132.0,0.49,22211.0,2408.0,2501.0,2204.0,363.0
193,31740,2007,31740.acs,112498.0,27.6,15871.0,28002.0,14428.0,9471.0,21423.0,47444.0,43873.0,44.0,34876.0,5053.0,1859.0,434.0,,,,,35733.0,,,20050.0,0.434,16162.0,3910.0,6953.0,3859.0,552.0
194,19300,2007,19300.acs,171769.0,39.7,19071.0,50267.0,36497.0,10971.0,36258.0,101795.0,69338.0,25.0,70600.0,5005.0,2683.0,7733.0,,,,,35592.0,,,27498.0,0.46,17391.0,2622.0,5570.0,3070.0,653.0
195,42680,2007,42680.acs,131837.0,45.0,21576.0,35758.0,30707.0,8272.0,29538.0,77096.0,57334.0,29.0,57093.0,10664.0,2066.0,1643.0,,,,,32191.0,,,30483.0,0.497,12429.0,3970.0,6323.0,2003.0,760.0
196,44980,2007,44980.acs,91003.0,42.6,12738.0,25260.0,33286.0,3770.0,13058.0,43790.0,37998.0,77.0,38623.0,1586.0,816.0,1179.0,,,,,21198.0,,,19905.0,0.422,11330.0,2938.0,2766.0,2103.0,355.0
197,38540,2007,38540.acs,89447.0,30.4,8755.0,23320.0,12740.0,4900.0,18567.0,34803.0,32075.0,46.0,27804.0,1743.0,342.0,611.0,,521.0,,,22375.0,,,20831.0,0.437,13408.0,1437.0,3821.0,2350.0,464.0
198,33780,2007,33780.acs,153608.0,37.8,16167.0,41166.0,39908.0,4851.0,32732.0,63421.0,57333.0,45.0,51551.0,3587.0,578.0,1602.0,,,,,35445.0,,,24075.0,0.37,10372.0,1836.0,4018.0,3613.0,571.0
