,combined_id,2007.mean,2007.stdev,2008.mean,2008.stdev,2009.mean,2009.stdev,2010.mean,2010.stdev,2011.mean,2011.stdev,2012.mean,2012.stdev,2013.mean,2013.stdev,2014.mean,2014.stdev,2015.mean,2015.stdev,2016.mean,2016.stdev,2017.mean,2017.stdev,2018.mean,2018.stdev
0,19300.epa.01.003.0010.68105,20.694544999999998,6.942104,18.994118,6.686311,20.83253,6.519934,18.92541,8.56424,19.633913,7.815513999999999,20.186777,6.445708,19.427927999999998,6.883144,19.171795,7.496078,21.035964999999997,6.946714,19.008333,6.9093469999999995,,,,
1,22520.epa.01.033.1002.68105,16.739655,8.846654,15.817390999999999,8.232650999999999,16.571429,8.410464,16.290435,10.078847,15.943477999999999,9.407295999999999,16.803306,7.709409,15.226891,8.765763,15.173276,8.986253999999999,16.79,8.576462,13.998305,8.295086,,,,
2,22840.epa.01.049.1003.68105,17.644444,8.115466999999999,15.470908999999999,8.097472,14.758094999999999,8.649253,14.258823999999999,9.821268,16.208410999999998,8.984653,17.141963999999998,7.343706,,,,,,,14.381667,7.946719,,,,
3,23460.epa.01.055.0010.68105,19.032813,7.899229,16.717665999999998,8.473485,16.718289,8.311375,17.099173999999998,10.073483999999999,16.929824999999997,9.151265,17.186325,7.245069,16.869421,8.044303,16.266666999999998,8.529008,17.579091,8.313713,16.308332999999998,8.332075999999999,,,,
4,20020.epa.01.069.0003.68105,21.906957,7.228146,20.369912,6.732647999999999,19.642105,7.358288,19.790909,9.589015,20.3,7.562469999999999,20.361667,6.200341,19.315,6.530943,20.506306,7.440640999999999,21.395041,7.010062,19.183332999999998,6.599927,,,,
5,13820.epa.01.073.0023.68105,20.278474666666668,8.250475,18.550117,7.578832666666666,18.353423333333332,7.616531000000001,18.291262333333332,10.340392333333332,18.048024,9.037618333333333,17.910305,7.336127333333333,17.619495333333333,10.275899999999998,16.178595,10.793227666666667,18.75864833333333,8.354756333333333,19.379710333333332,8.262092333333333,19.897344333333333,7.8439103333333335,18.58014933333333,8.734221
6,13820.epa.01.073.0023.88502,19.005432,10.930548333333332,15.796064666666664,8.218442666666666,11.95642,5.298082666666667,13.526461999999999,6.341286,13.362375,6.257963,11.609984,4.5043135,10.151634,4.243370499999999,11.118860999999999,4.7689685,9.3675,4.596566999999999,8.585714,4.024191,8.711667,4.3785989999999995,8.746729,4.327083
7,13820.epa.01.073.1005.88502,16.048894999999998,8.154805,13.191803,5.6943839999999994,11.165193,4.584093,11.641209,4.579419,11.653409,5.11416,10.477808,3.970665,10.379942,4.064198,10.247302,4.1126819999999995,9.530109999999999,3.427,8.775713999999999,2.812795,9.214364999999999,3.865977,9.015773,3.9563759999999997
8,13820.epa.01.073.1005.68105,19.206799,8.114595,18.151131,7.606073499999999,17.7233675,7.353844,16.983793499999997,10.0037395,17.52573,9.55426,18.476886999999998,7.3932315,17.378932499999998,8.120897,18.6083335,8.251518,17.715035,8.1452685,18.197128,9.3600035,18.647028499999998,7.3921305,18.362617999999998,8.386037
9,13820.epa.01.073.1009.68105,19.6909405,8.085220499999998,18.181050499999998,7.26737,18.2491275,7.6956705,17.7251905,10.307396,17.0037965,8.9300625,,,,,,,,,,,,,,
10,13820.epa.01.073.1009.88502,14.537500000000001,8.469961,11.99446,5.86993,10.263556999999999,4.3421009999999995,10.265659,4.1181719999999995,10.539093,5.316585,9.297540999999999,3.574509,,,,,,,,,,,,
11,13820.epa.01.073.1010.68105,19.084339,7.9861555,17.163666499999998,8.0449245,17.331426,7.7579899999999995,15.7328435,9.6910575,16.692062999999997,9.729377499999998,17.7856965,7.3810335,16.799924499999996,8.359251,16.217742,8.8180605,17.2058335,7.666712499999999,17.452537,8.170608999999999,17.85,7.6343605,17.0606285,9.2031305
12,13820.epa.01.073.1010.88502,15.682535,8.175056999999999,13.673010999999999,6.177722999999999,11.581095999999999,4.702133,12.630640999999999,4.949301999999999,12.446067,5.313052,11.368219,4.259963,10.261773,3.927783,10.793699,4.426387,9.496419,3.791115,9.333333,4.249085,8.94,3.6704239999999997,9.496056,4.044077
13,13820.epa.01.073.2003.88502,18.108638,9.140273,15.329604499999999,6.912981,12.202909499999999,5.2906580000000005,13.1641765,5.415306999999999,13.4503175,6.1868004999999995,11.500376,4.379281000000001,10.4671305,4.3040045,12.313786,5.6444185,10.275367,4.586378,10.143288,4.008965,11.476099,4.74972,10.990436666666666,4.596260000000001
14,13820.epa.01.073.2003.68105,19.311613666666666,7.950862666666667,17.631003333333336,7.799611666666666,17.111535333333332,7.7818673333333335,17.116363666666665,10.301576333333333,17.245698,9.254044333333333,18.017481333333333,7.648692,17.53891833333333,8.130424999999999,17.084795999999997,8.640414333333332,18.339025666666668,8.043751,19.049042666666665,8.135232666666667,19.116131666666664,7.628607666666666,17.939081666666667,8.503759333333333
15,13820.epa.01.073.2006.68105,19.2061785,8.1254705,18.117154499999998,7.3490325,17.6315475,7.611699999999999,17.1469575,9.644191,16.9677395,8.830772499999998,,,,,,,,,,,,,,
16,13820.epa.01.073.2006.88502,15.12933,7.859477,12.814846,5.159406,11.064383999999999,4.432242,11.318156,4.2170559999999995,11.436034,4.857806,10.351289,3.8431279999999997,9.011246,3.3619049999999997,9.737582,3.5947579999999997,9.183288,3.846787,8.578846,2.9580759999999997,9.278409,4.46179,8.688187,3.306717
17,13820.epa.01.073.5002.68105,18.651615999999997,8.399913,17.8635295,7.5090319999999995,17.344583,9.486354500000001,16.805205,9.230686500000001,16.5307255,9.0704575,,,,,,,,,,,,,,
18,13820.epa.01.073.5002.88502,15.269553,7.945602999999999,12.860387999999999,5.788956,10.450548999999999,4.138574,10.646006,4.077679,10.503371,4.8820559999999995,9.550275,3.3744829999999997,,,,,,,,,,,,
19,13820.epa.01.073.5003.68105,18.6020835,7.916957999999999,17.378767,7.372997499999999,18.2303185,7.819467999999999,16.8944665,10.017092,16.9182885,9.0984945,,,,,,,,,,,,,,
20,13820.epa.01.073.5003.88502,15.653186,8.63757,12.509642,5.5569619999999995,10.126374,4.183599,10.569231,4.030848,10.676966,4.856693,9.783673,3.746974,9.447123,3.998877,8.783427,3.6231769999999996,8.82605,3.541633,8.379351,3.1945379999999997,8.186226,3.1964029999999997,7.9123079999999995,3.175646
21,19460.epa.01.079.0002.88502,12.018421,7.652711999999999,9.150909,4.901165,7.333333,3.7198379999999998,8.486607,3.401179,9.350526,4.784547,7.19633,2.837021,6.922018,3.2024399999999997,7.422115,3.8866199999999997,6.758772,3.449658,6.392373,3.763163,6.3893439999999995,3.8808879999999997,6.215254,3.1155969999999997
22,26620.epa.01.089.0014.68105,18.494832,8.896369,16.8913725,8.6928205,16.907289,8.53315,16.882082999999998,10.1140745,17.054533999999997,9.70418,18.006342,7.7263395,16.20653,8.966816,15.967001499999999,9.4294695,13.81583333333333,6.708962999999999,18.0533895,8.537187,18.281045499999998,8.367367999999999,18.129880999999997,9.629729999999999
23,26620.epa.01.089.0014.88502,16.593332999999998,8.850736999999999,13.054386,5.906808,9.425,4.003964,11.57,4.365826,12.032202999999999,6.022671,9.761403999999999,4.0691239999999995,9.137705,3.3283709999999997,9.095238,2.944441,,,,,,,9.272299,3.405715
24,33660.epa.01.097.0003.68105,19.454545,7.215498999999999,19.282569,6.593134,20.337273,7.337985,18.856075,9.173415,20.606723,7.957681999999999,20.976636,6.529405,19.650000000000002,6.744047999999999,18.959322,7.4849619999999994,20.693913,7.107733,18.522951,7.071949,,,,
25,33660.epa.01.097.2005.68105,20.67551,6.882295999999999,20.954945,6.112724,20.221905,7.3874629999999994,20.208571,8.134188,20.559434,7.678179,,,,,,,,,,,,,,
26,33860.epa.01.101.0007.68105,19.6054395,7.916357,19.5194155,7.9942045,10.5,3.9864249999999997,,,,,,,,,,,,,,,,,,
27,33860.epa.01.101.1002.88502,15.450876999999998,6.033125999999999,13.475926,5.645166,10.796667,4.597198,11.898304999999999,4.8080929999999995,11.903448,5.908274,11.032074999999999,5.640744,9.519672,4.4488509999999994,9.797727,3.811213,10.526205,4.480499,8.754896,6.114866,11.281552999999999,10.863838999999999,13.663043,4.367734
28,33860.epa.01.101.1002.68105,19.685965,7.972461999999999,18.958621,7.418163,19.125117,7.368431666666667,18.867016333333332,9.700652333333332,19.096017333333332,8.831662666666666,20.646442666666665,6.687512666666667,18.856156666666667,7.651313999999999,18.847376333333333,8.147586,16.537843666666664,5.9975830000000006,18.431967,7.364077999999999,,,,
29,19460.epa.01.103.0011.68105,17.466942,8.739016,15.798305,8.124533,16.088235,8.263573,16.031966999999998,10.170238999999999,16.267227,8.999718999999999,17.480992,7.600179,15.874167,8.622518,16.091666999999998,9.022945,17.816667,8.253416,14.503333,8.286521,,,,
30,17980.epa.01.113.0001.68105,19.944389333333334,7.560779666666666,19.492124333333333,7.925964666666666,19.065366333333333,7.83285,19.491444666666666,9.901201333333333,19.967834333333332,8.774825333333332,20.334375666666666,7.365372333333332,18.981930666666667,7.438387333333333,18.413879666666666,8.280548,19.465167,8.037695333333334,21.02637,6.203736333333333,,,,
31,17980.epa.01.113.0001.88502,18.014035,8.955255,14.905171999999999,6.3363179999999995,11.919642999999999,5.461316,14.089654999999999,6.673032999999999,13.446667,6.612890999999999,11.781967,4.701649,11.05,4.681138,11.054545,4.126796,11.967905,5.438758,9.437607,3.825926,,,,
32,13820.epa.01.117.0006.68105,19.011667,8.292511,17.544915,7.37555,17.177585999999998,7.990527999999999,15.497143,9.302465,16.921488,9.041508,17.774561,7.398645999999999,16.246218,8.048473999999999,16.422105,8.396101,14.538461999999999,8.091804999999999,,,,,,
33,45180.epa.01.121.0002.68105,16.762931,8.458806,17.774766,8.163207,17.514433,8.615393,17.764103,10.100900000000001,19.171818,9.134541,17.598276,7.070735999999999,16.250442,8.078721,16.616514,8.176655,17.559259,7.964478,15.855,8.149398,,,,
34,46220.epa.01.125.0004.68105,18.150000000000002,7.786486,17.626471,8.242511,17.219642999999998,7.955075,17.239344,9.522375,17.535398,8.933254,18.347009,7.183489,16.742608999999998,8.103866,16.664911999999998,8.596573,18.171681,7.933084999999999,16.695238,8.238635,,,,
35,13820.epa.01.127.0002.68105,18.728205,8.124005,17.355,8.101963999999999,16.675424,7.931673,16.080531,10.325116,16.698131,8.908666,,,,,,,,,,,,,,
36,11260.epa.02.020.0018.68105,3.4309079999999996,8.1634855,4.639405,8.920517499999999,2.1737699999999998,10.193477,2.0934429999999997,9.186727,0.176667,9.215043,,,,,,,,,,,,,,
37,21820.epa.02.090.0010.68105,0.5421029999999999,15.296248666666665,-1.1350886666666666,14.567255,-1.127791,15.896123,0.24592733333333328,15.199062666666666,-0.6137783333333333,14.770910999999998,-2.746153333333333,17.07165033333333,-3.1694893333333334,11.598943666666665,0.583932,12.8865765,3.2076919999999998,12.997511,1.39916,13.25668,-0.925777,14.820509999999999,2.6351005,13.689961499999999
38,21820.epa.02.090.0010.88502,12.251888999999998,10.6404345,12.149956,14.341811499999999,17.1174245,27.781655,12.942248,12.940738,12.2856895,11.237525999999999,11.586155,12.6402495,13.5172385,10.354497499999999,9.695556,9.266187,,,,,,,,
39,21820.epa.02.090.0029.68105,-11.186207,8.125345,-0.813402,14.864047999999999,-16.703704,10.422036,,,,,,,,,,,,,,,,,,
40,27940.epa.02.110.0004.68105,3.3646149999999997,7.625222,5.377574,7.3939319999999995,3.720093,6.992741,5.856667,6.561324,-2.066667,5.484741,,,,,,,7.302941,6.538208999999999,7.333333,6.0619749999999994,5.212903,7.001907999999999,6.002941,7.355331
41,11260.epa.02.170.0008.68105,3.82931,10.29215,1.117273,11.019563999999999,4.082222,12.397432,5.154902,10.022446,3.327957,10.551440999999999,-0.155556,12.973262,2.077778,11.788972999999999,4.30678,8.388701,-3.7750000000000004,7.751344,,,,,3.528,9.040073999999999
42,11260.epa.02.170.0011.88502,1.362445,0.8382594999999999,1.5146859999999998,1.2962685,2.1071985,2.3368065,1.38125,1.1199845,1.426483,0.917157,1.2465009999999999,0.8277304999999999,1.392237,1.0548475,1.480508,1.520923,1.22521,1.161911,1.076033,0.9156989999999999,1.2829059999999999,0.932765,1.2941669999999998,0.8148099999999999
43,43420.epa.04.003.1005.88502,7.722034,3.5106219999999997,8.811864,4.8162329999999995,7.989344,3.764093,7.760656,3.834415,8.236975,3.508944,8.715126,3.54034,7.2,3.646144,8.182051,4.3459769999999995,5.910417,2.338397,,,,,,
44,43420.epa.04.003.1005.68105,19.205263,7.573719,17.788888999999998,7.220193999999999,19.223729,7.467108,24.113332999999997,4.6628929999999995,20.83913,7.616486999999999,18.998361,7.714563999999999,17.665516999999998,9.095379,,,,,,,,,,
45,43420.epa.04.003.8001.88502,3.4491069999999997,2.3147,3.4215519999999997,2.280763,3.095798,1.468159,2.788696,1.2747039999999998,3.695575,2.566278,3.518103,1.8049009999999999,3.2788139999999997,2.1798159999999998,3.516807,2.822858,2.7380169999999997,1.352175,2.896721,1.6118839999999999,3.877869,3.9201219999999997,2.815517,1.7743879999999999
46,22380.epa.04.005.1008.68105,9.598276,8.618186999999999,9.193443,8.328382999999999,9.088333,8.457493,8.878333,8.16485,7.972131,8.275005,9.686667,8.044273,8.483333,8.610718,,,,,,,,,,
47,22380.epa.04.005.8100.88502,4.668807,4.095022,3.9294119999999997,2.600174,3.376289,1.9699179999999998,3.2,2.027824,3.3389379999999997,2.593654,3.7823529999999996,2.765883,1.806061,1.276455,,,,,,,,,,
48,22380.epa.04.005.8102.88502,3.574783,3.464629,2.801739,2.0475049999999997,3.2622809999999998,2.708145,2.473043,2.573833,2.7859499999999997,3.18615,2.7644629999999997,1.8805079999999998,2.561017,2.041536,2.5125,2.0537549999999998,2.418803,3.5175899999999998,2.1175,1.447784,2.821818,1.873004,2.796639,2.024927
49,22380.epa.04.005.8103.88502,5.525664,4.149694,4.799106999999999,3.121431,4.703539999999999,3.1516129999999998,4.668966,3.5885909999999996,5.181513,3.9945929999999996,6.9184209999999995,4.3222119999999995,4.269474,2.7378389999999997,5.407368,4.910285,4.913793,4.364102,,,,,,
50,37740.epa.04.007.0008.68105,14.759322,8.785727,,,,,,,,,,,,,,,,,,,,,,
51,37740.epa.04.007.0010.88502,4.51028,2.66008,4.7026319999999995,2.448422,3.895,1.800273,3.626804,1.575497,4.238462,2.525349,4.561345,2.364967,3.7396689999999997,2.200132,4.122523,2.650855,3.5327729999999997,1.7545149999999998,3.4762709999999997,2.019422,3.920339,2.18646,3.842241,2.7191479999999997
52,37740.epa.04.007.8100.88502,4.016216,2.724874,3.8857139999999997,2.34637,3.417526,1.7414079999999998,3.1989799999999997,1.868706,3.941379,3.3619809999999997,4.659596,7.3667609999999994,2.9564809999999997,1.7346000000000001,3.0,2.2803009999999997,2.95493,2.6283499999999997,3.003774,2.428197,3.274359,1.788371,,
53,38060.epa.04.013.0019.68105,23.097440499999998,9.212819,24.184461,9.106012,23.9935575,9.173812999999999,23.543267,9.0618155,23.254416,9.603216499999998,23.158093,9.525218500000001,25.137093999999998,8.582414499999999,23.712845,7.867793499999999,14.3014705,5.599129,12.05,3.040559,,,,
54,38060.epa.04.013.1003.68105,24.157626999999998,9.081892,24.044828,8.831429,24.293333,8.525461,23.771901,8.732002999999999,23.451261,9.315985999999999,15.018182,2.323712,,,,,,,,,,,,
55,38060.epa.04.013.4003.68105,24.165000000000003,9.347795999999999,23.484033999999998,8.644974999999999,23.611765,8.938984999999999,23.165288999999998,9.14104,23.017796999999998,9.449928,22.150000000000002,8.279403,,,,,,,,,,,,
56,38060.epa.04.013.7003.68105,11.6,3.322148,,,,,,,,,,,,,,,,,,,,,,
57,38060.epa.04.013.7003.88502,8.785714,5.8953169999999995,,,,,,,,,,,,,,,,,,,,,,
58,38060.epa.04.013.7020.68105,23.515909,8.9030335,22.4748485,8.359439,23.199838999999997,8.605697499999998,22.448304999999998,8.610191499999999,22.553378000000002,9.141663,23.686985,8.9824285,21.842496999999998,8.2594985,22.943442499999996,7.807268,21.625512999999998,7.253515499999999,22.780588,8.0167325,23.256557,7.988898,23.541369,8.4233365
59,38060.epa.04.013.9997.88502,10.360692333333333,4.746297333333333,9.447207666666667,4.226365,8.740968333333333,4.476960333333333,7.207139,3.9616903333333333,9.786230333333332,5.592897,9.328916333333334,4.9192746666666665,8.354370333333334,4.468839666666667,8.875267000000001,4.938065333333332,9.888705333333334,2.6185196666666664,8.486094,6.700315,8.505099999999999,4.179249,8.0013395,3.7934145
60,38060.epa.04.013.9997.68105,23.980535500000002,9.376,22.9978375,8.692662,24.771993,8.515784333333333,23.373333333333335,8.748584666666668,22.507008666666668,8.898758333333332,23.8258365,8.829348,23.207781999999998,9.2828105,23.8182455,8.088258499999998,23.8187765,8.8204195,23.2115565,8.102955,22.2486695,7.056099999999999,24.256522,8.789449
61,29420.epa.04.015.1011.88502,5.8833329999999995,4.273687,7.976744,5.327414999999999,12.488888999999999,5.170833,,,2.2800000000000002,1.1736389999999999,4.202500000000001,2.844111,5.965624999999999,4.083610999999999,3.59375,1.1913399999999998,4.089583,1.939647,4.219444,2.3100799999999997,,,,
62,29420.epa.04.015.1111.88502,3.589286,2.075668,,,,,,,,,,,,,,,,,,,,,,
63,29420.epa.04.015.9000.88502,3.915,2.167121,4.012843999999999,2.598721,3.5989009999999997,2.242295,2.873684,1.714646,3.4382979999999996,2.523358,3.666346,2.042729,3.293204,2.208018,2.986275,1.882385,2.822689,2.2064019999999998,2.807692,1.863726,2.712712,1.7004549999999998,3.522414,3.919629
64,46060.epa.04.019.0005.88502,5.012712,2.787228,4.447863,2.313364,4.266667,2.102713,3.414783,1.3313519999999999,4.883897999999999,3.273958,4.329167,2.138656,4.005833,2.232732,4.237814999999999,2.338295,3.6950000000000003,1.700017,4.021311,2.143035,3.887288,1.9157259999999998,3.913445,3.092361
65,46060.epa.04.019.0011.68105,21.159709,8.425153,22.104236999999998,8.335552,22.488332999999997,8.236464999999999,22.2,8.33019,21.845762999999998,8.829347,23.790909,8.636299,22.588525,9.164161,22.282645,7.4736389999999995,22.6,7.940154,22.732174,8.273223999999999,21.698361,8.950949999999999,,
66,46060.epa.04.019.0021.88502,6.209649,3.354879,4.642342,2.343911,4.224786,1.8312849999999998,3.751754,1.588188,4.8022219999999995,2.647236,4.407692,2.204703,4.107895,2.273088,4.707273,4.357061,4.011207,3.2816159999999996,4.168852,2.066181,4.192241,2.0551589999999997,3.597479,1.8472819999999999
67,46060.epa.04.019.1028.68105,21.5976385,8.535654,21.897264999999997,6.8838349999999995,22.704848499999997,8.825157999999998,21.961577,8.383336,21.6932725,9.052041,21.241875,8.487063,21.6106105,8.5907085,21.4281945,7.2007165,21.7885985,8.453714999999999,22.613861999999997,8.072607999999999,22.556558666666668,7.5711509999999995,22.1106555,8.6572405
68,46060.epa.04.019.1028.88502,8.607842999999999,3.3786289999999997,7.844068,3.066913,6.489655,2.7572349999999997,4.901695,1.948872,6.920618999999999,3.4952929999999998,6.8019609999999995,2.22906,6.566304,2.905405,6.298700999999999,2.7276599999999998,,,,,,,,
69,46060.epa.04.019.9000.88502,6.144144,2.890602,5.878641,2.684584,5.4545449999999995,2.143789,4.414679,2.120396,5.589623,2.896136,6.733607,2.933607,5.1621619999999995,2.214213,4.839831,2.919962,4.044828,1.414112,4.950413,2.085071,5.030841,2.250258,4.823636,2.153466
70,38060.epa.04.021.0001.68105,24.419801999999997,8.389123999999999,22.429508,8.437555999999999,23.2733335,8.763418999999999,23.103333,8.897347,21.078977000000002,10.559360999999999,23.561474999999998,8.800589500000001,22.870178,9.1028115,23.65709,7.9452264999999995,23.488034,8.693508999999999,25.454545,8.727485,25.54,7.771662,24.17459,8.594833999999999
71,38060.epa.04.021.3002.68105,24.031193,8.969369,23.224785999999998,8.378131,24.228099,8.656559999999999,23.970435,8.732546,22.86044,9.878167999999999,24.731932999999998,8.178246999999999,22.527434,8.524296,23.373333,7.444787,23.708333,7.750214,23.684167,7.941561999999999,24.383606999999998,8.239768,24.652033,8.572557999999999
72,38060.epa.04.021.3013.68105,21.810909,8.701653,20.319298,8.649576,21.357627,8.814549,20.928814,8.70642,19.282222,10.153039999999999,21.7528825,8.9914045,21.210212,8.7193425,23.062098499999998,7.8023925,24.1866525,10.0763275,,,,,,
73,38060.epa.04.021.8001.88502,5.027679,2.760442,5.0453779999999995,2.877138,3.894595,1.8242729999999998,3.5026089999999996,1.279217,4.996551999999999,3.819559,5.03719,2.721676,4.029661,2.2231229999999997,4.384615,2.499538,3.7658329999999998,1.675001,,,,,,
74,35700.epa.04.023.0004.68105,18.7755225,7.780378499999999,18.3177825,7.027911,18.0335395,7.063343999999999,17.774604,7.338728999999999,18.728268999999997,7.692495999999999,18.5145925,7.062754,17.9501845,7.836806999999999,19.2194605,6.5899105,17.0997405,6.5257445,15.703332999999999,7.256079,16.293333,4.67615,,
75,39140.epa.04.025.8104.88502,4.221007999999999,2.996944,3.918852,2.433388,3.504132,1.859901,2.932174,1.28032,3.8241669999999996,3.5540719999999997,4.1092439999999995,2.552931,3.2151259999999997,1.995488,3.4838099999999996,2.553471,2.9047169999999998,1.686551,2.954237,1.686631,3.180374,2.3284309999999997,3.418085,2.273549
76,32820.epa.05.035.0005.68105,19.909167,9.856055999999999,17.468852,9.251706,16.635294,9.029918,18.847458,10.189342,18.32087,10.173257999999999,19.902479,8.830312,17.680671999999998,9.48604,17.668067,9.334971,19.0425,9.117972,18.870587999999998,8.900003,18.92541,8.333707,18.116393,9.719465
77,30780.epa.05.045.0002.68105,18.631604000000003,8.94997,17.10514,8.9476135,16.7221265,8.798095,17.933392499999997,9.9475185,17.80312,9.461877999999999,17.8314655,7.591326499999999,,,,,,,,,,,,
78,26300.epa.05.051.0003.68105,19.114912,8.985496999999999,17.788496,8.866779,17.528098999999997,8.804867999999999,18.69,10.178734,19.273332999999997,9.54389,20.610853499999997,9.253971,17.434844,9.863353,15.722424499999999,8.856480999999999,18.1341175,9.522689,19.110194,8.526415,20.4283985,7.729535,18.273252999999997,9.949548
79,25460.epa.05.101.9000.88502,8.893277,5.7907399999999996,7.824560999999999,4.929244,7.050942999999999,3.984356,7.188776,3.3387719999999996,7.973043,4.238676,7.146217999999999,3.552459,6.594214999999999,3.9829489999999996,6.42735,4.446029,6.014654999999999,4.004134,6.094643,3.5073369999999997,5.563478,3.0725529999999996,5.566038,3.4651159999999996
80,48340.epa.05.107.0001.68105,21.228319,9.155633,,,,,,,,,,,,,,,,,,,,,,
81,40780.epa.05.115.0003.68105,18.857983,9.292475,17.142373,8.947066,16.915966,9.183902,17.657142999999998,10.344134,18.138655,9.694626,18.664911999999998,8.689843999999999,,,,,,,,,,,,
82,30780.epa.05.119.0007.88502,16.568421,23.53002,13.032202999999999,6.382098999999999,10.734426,4.617499,12.054098,4.600963,11.5457325,4.682214,10.426290999999999,4.1912765,10.144834,4.8420235,10.1968415,4.962641,8.896438,3.845815,8.620562999999999,3.400041,8.471229,3.32408,8.230532,3.6567000000000003
83,30780.epa.05.119.0007.68105,19.763752,8.762963999999998,17.771488666666666,8.968653666666667,17.067804333333335,8.528389333333333,18.766418333333334,10.320770999999999,18.738247666666666,9.624201666666666,20.556185,8.743344666666665,18.085151666666665,9.596458333333333,17.512985,9.334654,18.326732333333336,9.682576333333333,19.610622,8.734776333333333,20.09026233333333,7.907814,18.281159333333335,10.047948333333334
84,30780.epa.05.119.1004.68105,20.250847,9.066984999999999,18.793333,8.882914999999999,17.934746,9.110794,19.77479,10.760066,19.321186,9.419827,20.6,8.370004,18.47395,9.195784,17.928926,9.319383,19.694017,9.319014,,,,,,
85,30780.epa.05.119.1008.68105,18.808450999999998,8.902823999999999,17.533236,9.069543,17.795758,8.450448,19.198840999999998,10.433418,18.314042999999998,9.925492,19.918965999999998,8.627144999999999,17.847787999999998,9.490579,17.204131999999998,9.032528,19.681513,9.102151,20.148360999999998,8.486744,19.207438,7.821756,18.731405,9.281208999999999
86,22900.epa.05.131.0008.68105,19.1953385,9.20082,17.702678499999998,9.831038,16.936818,9.209488499999999,18.1995455,10.7111315,5.840849499999999,7.3691385,,,,,,,,,,,,,,
87,20980.epa.05.139.0006.68105,20.808332999999998,8.34506,19.630475999999998,7.857971999999999,20.345098,8.521175,20.052101,10.033806,20.433621,9.632806,20.980531,7.88211,19.478151,9.087784,19.023139999999998,8.511714999999999,20.960169,8.941721,20.915574,8.198075,20.246281,7.460686,20.082352999999998,8.54645
88,42620.epa.05.145.0001.68105,19.488889,9.113128,17.501887,9.244973,16.360345,8.450756,17.85812,10.791633,18.42069,9.877030999999999,,,,,,,,,,,,,,
89,41860.epa.06.001.0007.68105,14.135556,5.651434999999999,13.528767,5.432989,11.320952,4.711082,11.779524,4.5782099999999994,8.187930999999999,3.212589,,,,,,,,,,,,,,
90,41860.epa.06.001.0007.88502,7.886455,6.885888,10.1751665,7.5232015,7.824850999999999,5.1453880000000005,6.2932635,4.208518,7.821667,4.63641,7.104918,4.507047,9.231667,7.482805,7.055738,6.081325,,,,,,,,
91,41860.epa.06.001.0009.68105,11.43,2.632209,13.542105,4.210084,14.037704999999999,3.825535,,,,,,,,,,,,,,,,,,
92,41860.epa.06.001.1001.68105,13.698901,4.07585,14.601111,4.397867,14.533332999999999,4.208735,,,,,,,,,,,,,,,,,,
93,41860.epa.06.001.2004.88502,15.17,5.840672,12.834819,6.050656,9.858953,5.881654999999999,8.787637,4.952656,,,,,,,,,,,,,,,,
94,17020.epa.06.007.0002.68105,17.2362975,7.774201,16.942678,7.853222,17.0759155,7.6982064999999995,16.531568,7.292410499999999,15.7973715,7.789915499999999,14.6641875,6.426587,,,,,,,,,,,,
95,17020.epa.06.007.0002.88502,12.866667,13.288796,15.967213,15.556313999999999,12.377049,8.807504,8.344261999999999,6.0659849999999995,12.508197,12.212866,9.88,6.685307,,,,,,,,,,,,
96,17020.epa.06.007.4001.88502,9.124581,8.106809,13.711048,17.26089,9.567988999999999,6.467499,9.056497,5.087364,13.196449999999999,6.890426,7.648467999999999,5.148524999999999,10.241018,6.9089719999999994,9.308187,6.07274,8.693209999999999,6.2796259999999995,8.762369,3.740589,12.217901,7.258213,17.080447,28.783424
97,41860.epa.06.013.0002.68105,14.8683195,5.578754999999999,14.963296999999999,5.814359,14.2204975,5.5001555,15.320027999999999,4.95026,14.9707785,5.6061345,15.175245499999999,4.963749,,,,,,,,,,,,
98,18860.epa.06.015.0002.88502,3.181818,2.115221,3.874336,3.453073,3.224779,3.3728309999999997,2.786869,2.056927,3.419828,2.0261,2.666379,2.092427,3.218333,2.92365,3.5852169999999997,2.870822,4.565789,4.111969,3.3000000000000003,2.475327,6.200876999999999,20.048916,3.9320000000000004,3.6754409999999997
99,40900.epa.06.017.9000.88502,3.3434779999999997,3.081585,4.532456,8.796273,2.8876109999999997,2.255435,2.195902,1.6536659999999999,2.541525,2.091714,2.677586,1.942615,3.4250000000000003,5.013007,3.2896549999999998,6.812015,3.181356,3.615398,2.592174,2.579751,3.270536,3.9934779999999996,3.811765,6.9320699999999995
100,23420.epa.06.019.0008.88502,17.20445,16.7879255,17.430614,13.3611735,14.433501,11.6909435,12.864195,10.1978825,14.256139999999998,13.639921000000001,35.466667,15.051466999999999,,,,,,,,,,,,
101,23420.epa.06.019.0008.68105,18.339745666666666,7.688145666666666,18.711489333333333,7.936613333333333,18.474721666666664,7.854793666666667,17.584046666666666,7.119721333333333,17.318897999999997,7.858007333333333,9.78125,1.9224609999999998,,,,,,,,,,,,
102,23420.epa.06.019.5001.88502,24.949275,15.114249,22.226103,13.494295999999999,,,,,,,,,,,,,,,,,,,,
103,23420.epa.06.019.5001.68105,18.615662999999998,10.520496999999999,15.487952,9.3352,15.233333,10.748095,,,,,13.832,4.95637,16.759036,7.520315,19.7,6.9228819999999995,19.412097,7.764759,19.684298,6.932268,19.685216999999998,7.496481999999999,19.01,7.402639
